customer_id,transaction_date,amount,product_category,payment_method,is_anomaly
user_1481,2023-08-11 19:37:00,1021.98,Кредит,карта,0
user_1892,2023-09-28 12:51:00,7270.12,Дебетовая карта,Apple Pay,0
user_765,2023-02-27 15:16:00,4114.55,Страхование,карта,1
user_337,2023-07-28 09:41:00,1344.14,Страхование,криптовалюта,0
user_1803,2023-12-07 17:41:00,1924.67,Вклад,карта,0
user_216,2023-01-18 17:19:00,3690.52,Инвестиции,карта,0
user_1146,2023-10-09 16:17:00,3555.68,Дебетовая карта,Apple Pay,0
user_943,2023-03-03 10:26:00,841.94,Инвестиции,карта,0
user_1098,2023-09-30 09:43:00,2201.1,Кредит,карта,0
user_805,2023-04-24 18:41:00,1851.99,Ипотека,Apple Pay,0
user_18,2023-11-27 11:39:00,3065.41,Инвестиции,карта,0
user_1244,2023-11-05 18:34:00,1652.07,Инвестиции,карта,0
user_500,2023-12-13 14:56:00,2192.86,Инвестиции,карта,0
user_235,2023-11-19 09:47:00,6727.23,Инвестиции,карта,0
user_826,2023-03-08 09:34:00,2054.68,Кредит,криптовалюта,0
user_582,2023-08-13 13:24:00,4446.99,Ипотека,карта,1
user_1448,2023-06-04 20:44:00,3935.43,Кредит,карта,0
user_725,2023-12-27 15:44:00,631.16,Инвестиции,Apple Pay,0
user_1041,2023-08-28 19:02:00,4400.5,Вклад,карта,0
user_971,2023-12-27 14:19:00,4126.15,Кредит,криптовалюта,1
user_1706,2023-10-04 19:16:00,3467.68,Дебетовая карта,карта,0
user_206,2023-08-06 11:49:00,6789.78,Кредит,карта,0
user_69,2023-09-08 12:54:00,5731.49,Страхование,Google Pay,0
user_1734,2023-04-13 10:15:00,4458.83,Страхование,карта,1
user_646,2023-05-21 12:03:00,4682.12,Дебетовая карта,банковский перевод,0
user_1436,2024-03-24 12:57:00,763.28,Дебетовая карта,Google Pay,0
user_1196,2023-11-13 18:19:00,54653.92,Кредит,карта,0
user_1527,2023-10-26 13:21:00,2171.07,Дебетовая карта,карта,0
user_1318,2024-03-01 19:20:00,11060.12,Вклад,карта,0
user_489,2023-01-02 15:57:00,13926.66,Вклад,карта,0
user_1005,2024-02-29 14:30:00,619.12,Кредит,карта,0
user_613,2024-01-27 11:16:00,688.33,Страхование,карта,0
user_798,2023-03-07 16:53:00,3403.77,Ипотека,Google Pay,0
user_1090,2023-05-23 19:30:00,3701.21,Инвестиции,Google Pay,0
user_144,2023-04-25 20:37:00,64150.51,Кредит,карта,0
user_63,2023-09-06 10:33:00,5943.66,Инвестиции,карта,0
user_1393,2023-04-16 14:55:00,3372.65,Кредит,карта,0
user_177,2024-03-28 13:19:00,1394.92,Кредит,банковский перевод,0
user_1808,2023-04-05 11:31:00,638.95,Кредит,карта,1
user_1286,2024-03-15 19:17:00,1063.88,Дебетовая карта,Apple Pay,0
user_1618,2024-01-14 14:39:00,4476.22,Инвестиции,карта,1
user_943,2023-04-26 18:27:00,6903.08,Инвестиции,Google Pay,1
user_1403,2023-12-21 11:57:00,2332.19,Дебетовая карта,карта,0
user_372,2023-07-11 16:32:00,52172.04,Дебетовая карта,карта,0
user_1269,2023-09-30 12:54:00,594.84,Кредит,карта,0
user_622,2023-04-05 13:25:00,1838.52,Ипотека,банковский перевод,0
user_1545,2023-08-13 11:51:00,4849.87,Кредит,карта,0
user_735,2023-10-08 20:21:00,604.35,Кредит,карта,0
user_1554,2023-07-11 15:35:00,3146.97,Ипотека,карта,0
user_1789,2023-03-20 19:59:00,847.13,Кредит,Apple Pay,0
user_14,2023-08-25 13:24:00,1898.92,Кредит,карта,0
user_126,2023-01-29 09:22:00,1408.43,Ипотека,карта,0
user_716,2023-04-07 12:19:00,1015.01,Кредит,карта,1
user_1094,2023-03-23 13:02:00,1562.56,Кредит,карта,0
user_1737,2023-12-20 17:10:00,2423.49,Дебетовая карта,Google Pay,0
user_879,2023-03-16 09:11:00,703.64,Кредит,карта,1
user_1702,2023-09-25 09:00:00,1060.25,Инвестиции,карта,0
user_1460,2023-09-17 20:28:00,1203.07,Страхование,криптовалюта,0
user_1420,2023-04-27 18:50:00,591.8,Дебетовая карта,Apple Pay,0
user_1820,2024-01-16 13:02:00,1264.42,Кредит,криптовалюта,0
user_619,2024-03-30 19:30:00,1396.24,Кредит,карта,0
user_1340,2023-12-24 20:03:00,1503.02,Инвестиции,криптовалюта,0
user_1596,2023-08-02 19:42:00,505.06,Кредит,Google Pay,0
user_1937,2023-02-20 09:19:00,2533.88,Кредит,карта,0
user_464,2023-07-22 10:16:00,2790.39,Кредит,карта,0
user_1574,2023-08-22 18:34:00,2964.46,Страхование,карта,0
user_449,2023-08-31 17:38:00,1437.4,Инвестиции,криптовалюта,0
user_1925,2023-04-13 12:06:00,2556.24,Кредит,Apple Pay,0
user_1072,2023-02-23 18:40:00,2335.67,Кредит,Google Pay,0
user_1751,2023-10-19 14:05:00,900.6,Инвестиции,криптовалюта,0
user_1143,2023-07-09 10:57:00,1563.58,Кредит,карта,0
user_151,2023-07-03 10:16:00,2143.66,Дебетовая карта,карта,0
user_703,2023-10-20 14:03:00,1748.32,Дебетовая карта,карта,0
user_1219,2023-06-14 17:31:00,1987.13,Дебетовая карта,криптовалюта,0
user_1208,2023-09-12 16:43:00,1954.9,Кредит,Apple Pay,0
user_1101,2023-07-14 18:54:00,1604.99,Инвестиции,карта,0
user_1419,2023-03-02 17:16:00,4091.23,Кредит,банковский перевод,0
user_1155,2023-02-19 12:55:00,3004.27,Дебетовая карта,Apple Pay,0
user_361,2023-10-04 14:15:00,668.47,Вклад,карта,0
user_157,2023-08-31 15:24:00,1683.85,Инвестиции,карта,0
user_578,2023-07-21 17:35:00,2066.32,Вклад,Apple Pay,0
user_276,2023-01-14 13:03:00,8738.58,Дебетовая карта,криптовалюта,0
user_1400,2024-02-25 12:57:00,2444.39,Кредит,карта,0
user_1955,2023-04-24 13:24:00,2069.01,Дебетовая карта,Apple Pay,0
user_1855,2024-02-20 10:47:00,5196.01,Вклад,карта,0
user_1133,2023-10-26 11:50:00,2318.67,Дебетовая карта,карта,0
user_1769,2023-09-14 15:22:00,5211.14,Вклад,криптовалюта,0
user_1316,2023-07-10 18:58:00,2857.34,Страхование,Google Pay,0
user_260,2024-02-11 13:37:00,1984.43,Кредит,криптовалюта,0
user_1173,2024-03-30 16:00:00,9842.87,Инвестиции,карта,0
user_1140,2023-11-25 15:29:00,3296.92,Вклад,карта,0
user_1101,2023-01-17 14:47:00,16664.53,Дебетовая карта,Apple Pay,0
user_1601,2023-09-14 12:49:00,75739.63,Вклад,карта,0
user_1973,2023-07-23 16:00:00,717.5,Страхование,Apple Pay,0
user_475,2023-03-07 11:08:00,11554.06,Страхование,карта,0
user_35,2023-07-13 13:04:00,1842.85,Дебетовая карта,карта,0
user_1287,2023-10-27 14:23:00,833.87,Вклад,карта,0
user_222,2023-04-21 13:09:00,999.23,Дебетовая карта,карта,1
user_856,2024-02-12 15:52:00,725.29,Дебетовая карта,карта,0
user_1865,2024-01-25 14:23:00,6700.52,Кредит,карта,0
user_1326,2023-11-23 13:27:00,1887.36,Ипотека,банковский перевод,0
user_1876,2023-07-06 16:03:00,840.88,Кредит,карта,0
user_65,2023-05-05 17:29:00,1251.34,Вклад,Apple Pay,0
user_1414,2023-11-11 16:19:00,1620.0,Дебетовая карта,карта,0
user_626,2023-07-21 09:45:00,3598.78,Инвестиции,карта,0
user_149,2023-07-21 12:32:00,3045.39,Дебетовая карта,Google Pay,0
user_615,2023-01-06 13:54:00,5504.43,Кредит,Google Pay,0
user_1868,2023-06-24 13:26:00,827.57,Кредит,карта,0
user_838,2023-04-25 11:28:00,4644.02,Дебетовая карта,карта,0
user_1836,2023-10-29 11:12:00,2326.36,Дебетовая карта,Google Pay,0
user_230,2023-11-30 15:18:00,1396.08,Вклад,карта,0
user_1313,2024-01-21 20:50:00,1139.55,Инвестиции,карта,0
user_874,2023-05-06 20:21:00,605.72,Дебетовая карта,карта,0
user_599,2023-02-05 15:57:00,1881.92,Страхование,карта,0
user_1083,2023-01-02 09:00:00,1155.41,Кредит,криптовалюта,0
user_1229,2024-01-18 11:29:00,1839.09,Инвестиции,карта,0
user_54,2023-02-07 20:45:00,584.28,Кредит,карта,0
user_1308,2023-09-17 19:12:00,2930.84,Инвестиции,Apple Pay,0
user_602,2023-07-08 20:30:00,1100.05,Кредит,карта,0
user_1608,2023-05-19 16:56:00,982.98,Вклад,банковский перевод,0
user_355,2023-02-13 20:28:00,1888.39,Дебетовая карта,карта,0
user_572,2023-02-10 20:34:00,37987.34,Вклад,карта,0
user_1945,2023-04-05 11:05:00,753.26,Ипотека,Apple Pay,0
user_495,2023-08-29 12:19:00,2298.81,Вклад,Apple Pay,0
user_261,2023-09-07 20:52:00,1166.17,Кредит,карта,0
user_1101,2023-02-17 13:13:00,540.76,Дебетовая карта,карта,0
user_1255,2023-06-06 19:20:00,1835.21,Кредит,карта,0
user_1134,2023-10-22 19:16:00,1549.73,Дебетовая карта,карта,1
user_804,2023-08-02 18:19:00,1708.33,Кредит,карта,1
user_215,2023-11-01 11:55:00,15777.42,Вклад,Apple Pay,0
user_575,2023-02-27 17:58:00,1310.2,Ипотека,Apple Pay,0
user_113,2023-03-06 14:56:00,872.37,Кредит,Apple Pay,0
user_1709,2023-02-02 12:54:00,2164.7,Инвестиции,карта,0
user_520,2023-03-02 20:44:00,665.81,Инвестиции,Apple Pay,0
user_1329,2023-04-18 11:18:00,7191.33,Вклад,карта,0
user_521,2023-08-29 20:47:00,5738.56,Вклад,Apple Pay,1
user_1241,2023-01-08 16:19:00,1951.87,Страхование,карта,0
user_183,2023-08-30 14:35:00,2530.71,Дебетовая карта,Apple Pay,0
user_188,2023-12-17 11:22:00,1629.1,Ипотека,карта,0
user_633,2023-01-22 13:59:00,2124.91,Дебетовая карта,Google Pay,0
user_518,2023-11-28 17:50:00,2721.54,Кредит,карта,0
user_645,2023-09-17 10:39:00,4521.61,Страхование,Apple Pay,0
user_553,2023-03-06 11:39:00,2039.49,Дебетовая карта,карта,0
user_1389,2024-02-25 12:18:00,1047.47,Кредит,карта,0
user_869,2023-11-01 12:10:00,759.19,Кредит,Apple Pay,0
user_309,2023-04-15 18:36:00,1291.9,Дебетовая карта,Google Pay,0
user_1843,2023-05-27 20:20:00,6947.47,Кредит,Apple Pay,0
user_1271,2023-11-09 11:56:00,3892.13,Кредит,карта,0
user_808,2023-04-07 14:35:00,8836.53,Кредит,Apple Pay,0
user_1020,2023-08-25 15:46:00,3768.27,Вклад,Google Pay,0
user_657,2024-01-11 13:37:00,8790.82,Кредит,карта,0
user_786,2023-09-17 14:30:00,3031.55,Страхование,карта,0
user_142,2024-01-01 17:00:00,2567.81,Инвестиции,карта,0
user_1663,2023-01-30 17:31:00,21780.4,Страхование,Google Pay,0
user_770,2023-09-05 19:13:00,3026.33,Кредит,карта,0
user_1393,2023-04-26 16:46:00,4768.34,Вклад,карта,0
user_105,2024-03-24 20:20:00,813.45,Кредит,Apple Pay,0
user_184,2023-03-22 16:11:00,2370.09,Ипотека,Google Pay,0
user_731,2023-07-19 12:23:00,1184.24,Кредит,карта,0
user_77,2024-02-07 12:51:00,66177.55,Кредит,криптовалюта,0
user_1936,2023-04-15 12:14:00,1957.48,Кредит,Apple Pay,0
user_79,2023-12-07 18:02:00,1952.94,Ипотека,карта,0
user_1113,2023-05-28 20:31:00,44571.49,Кредит,банковский перевод,0
user_702,2023-03-22 11:27:00,5401.61,Кредит,Google Pay,0
user_418,2023-04-07 14:35:00,1677.18,Кредит,карта,0
user_282,2023-08-01 15:03:00,1081.59,Инвестиции,карта,0
user_599,2023-08-18 09:41:00,5755.48,Дебетовая карта,карта,0
user_103,2023-08-27 16:20:00,2436.97,Ипотека,карта,0
user_1143,2023-04-02 17:03:00,10780.21,Ипотека,криптовалюта,0
user_470,2023-08-08 12:21:00,5383.78,Страхование,карта,1
user_39,2023-07-16 14:12:00,1701.2,Кредит,карта,1
user_231,2023-02-27 14:17:00,6828.35,Ипотека,Apple Pay,0
user_1800,2023-01-17 19:28:00,5602.73,Дебетовая карта,Google Pay,0
user_480,2023-02-10 13:07:00,1107.41,Дебетовая карта,криптовалюта,0
user_1157,2024-03-12 14:52:00,685.82,Вклад,карта,0
user_820,2023-06-05 20:56:00,2181.93,Страхование,карта,0
user_985,2023-10-27 14:58:00,67043.37,Ипотека,Apple Pay,0
user_1709,2023-09-18 11:04:00,1983.58,Ипотека,карта,0
user_1433,2023-08-31 11:44:00,1937.16,Дебетовая карта,карта,0
user_1103,2023-09-07 14:16:00,1102.55,Кредит,карта,0
user_401,2023-04-08 11:39:00,572.63,Ипотека,банковский перевод,0
user_1700,2023-12-23 20:40:00,1370.23,Кредит,Google Pay,0
user_44,2023-08-27 17:14:00,9859.92,Вклад,карта,0
user_1115,2024-02-03 09:54:00,1122.94,Кредит,Apple Pay,0
user_1231,2023-02-17 20:46:00,1348.8,Дебетовая карта,криптовалюта,0
user_1892,2023-07-10 14:17:00,4171.69,Дебетовая карта,криптовалюта,0
user_321,2023-04-05 12:51:00,2745.2,Страхование,Apple Pay,0
user_578,2023-04-26 14:41:00,1272.59,Ипотека,криптовалюта,0
user_25,2023-12-29 12:48:00,4124.67,Ипотека,Google Pay,1
user_495,2023-03-21 17:06:00,3446.42,Дебетовая карта,Apple Pay,0
user_1858,2024-03-18 10:53:00,1211.13,Дебетовая карта,карта,0
user_18,2023-12-13 10:46:00,4790.27,Дебетовая карта,криптовалюта,0
user_1577,2023-06-06 20:57:00,1544.89,Дебетовая карта,карта,0
user_1870,2024-02-27 16:53:00,4208.91,Дебетовая карта,Apple Pay,0
user_229,2023-07-21 09:51:00,948.58,Ипотека,карта,0
user_722,2023-01-22 16:32:00,1706.68,Дебетовая карта,карта,1
user_1793,2023-06-18 17:16:00,9676.37,Кредит,карта,0
user_1441,2024-02-28 19:55:00,4520.69,Вклад,карта,0
user_136,2024-01-21 18:55:00,1342.68,Кредит,Google Pay,0
user_1732,2024-02-22 18:47:00,1308.74,Кредит,карта,0
user_1606,2023-03-26 11:23:00,4196.89,Страхование,Google Pay,0
user_624,2023-06-16 12:17:00,2278.04,Кредит,банковский перевод,0
user_829,2023-04-28 15:47:00,551.21,Вклад,Apple Pay,0
user_610,2024-01-04 10:32:00,1316.75,Инвестиции,Google Pay,1
user_1037,2023-08-07 18:51:00,1317.49,Дебетовая карта,Apple Pay,0
user_1560,2023-05-31 18:35:00,38852.72,Дебетовая карта,карта,0
user_1337,2023-05-02 15:02:00,6887.37,Вклад,карта,0
user_1937,2023-01-25 13:57:00,4583.12,Вклад,Apple Pay,0
user_198,2023-09-28 17:51:00,692.93,Ипотека,карта,0
user_1849,2023-07-23 15:16:00,3017.87,Инвестиции,карта,1
user_1816,2023-05-01 20:41:00,6598.28,Кредит,карта,0
user_765,2023-03-02 13:46:00,1380.16,Дебетовая карта,Apple Pay,0
user_288,2024-01-11 16:01:00,2902.69,Кредит,карта,0
user_452,2023-06-20 14:10:00,13793.64,Кредит,Google Pay,0
user_1884,2023-07-12 13:35:00,5356.49,Дебетовая карта,карта,0
user_20,2023-05-23 13:52:00,83098.31,Дебетовая карта,Google Pay,1
user_183,2023-07-02 11:44:00,1399.66,Вклад,карта,0
user_145,2023-04-30 11:45:00,8935.38,Вклад,Google Pay,0
user_345,2023-04-19 09:06:00,4900.14,Дебетовая карта,криптовалюта,0
user_1579,2023-12-05 12:23:00,762.19,Инвестиции,карта,0
user_116,2023-08-18 12:11:00,1094.23,Инвестиции,карта,0
user_1930,2023-02-01 09:54:00,3390.77,Страхование,Google Pay,0
user_796,2024-03-29 16:27:00,1325.67,Дебетовая карта,банковский перевод,0
user_1064,2024-01-04 18:26:00,6455.79,Кредит,карта,0
user_1182,2023-12-03 10:09:00,1775.55,Кредит,Google Pay,0
user_1623,2024-01-20 15:48:00,7251.76,Кредит,карта,0
user_1251,2023-09-16 10:09:00,972.33,Ипотека,банковский перевод,0
user_122,2023-08-31 10:50:00,5422.21,Дебетовая карта,Google Pay,0
user_1658,2023-04-30 17:15:00,2977.19,Дебетовая карта,криптовалюта,0
user_177,2023-12-19 12:31:00,1847.79,Дебетовая карта,карта,0
user_1057,2023-04-25 19:32:00,1442.72,Вклад,карта,0
user_1733,2023-08-26 12:10:00,6244.49,Ипотека,карта,0
user_1021,2023-12-18 09:03:00,6709.5,Кредит,карта,0
user_839,2023-10-26 16:19:00,96278.19,Инвестиции,карта,0
user_653,2023-12-18 09:26:00,3580.3,Дебетовая карта,карта,0
user_1571,2024-02-17 12:47:00,5531.46,Кредит,карта,0
user_1303,2023-05-18 11:19:00,61352.58,Дебетовая карта,карта,0
user_1622,2023-05-13 10:54:00,1534.43,Дебетовая карта,карта,0
user_1818,2023-09-22 20:37:00,2108.82,Кредит,Apple Pay,0
user_1185,2024-02-11 13:11:00,917.23,Кредит,карта,0
user_711,2024-03-10 18:54:00,7294.35,Вклад,Apple Pay,0
user_1187,2024-02-25 12:32:00,3884.73,Страхование,Apple Pay,0
user_713,2023-11-30 19:06:00,1897.77,Вклад,карта,0
user_411,2024-02-29 18:28:00,3069.39,Дебетовая карта,карта,0
user_687,2023-12-01 12:21:00,1017.61,Вклад,банковский перевод,0
user_959,2023-04-01 13:18:00,715.26,Ипотека,карта,0
user_455,2023-09-24 14:16:00,2496.3,Ипотека,криптовалюта,0
user_631,2023-06-25 15:47:00,2363.36,Кредит,карта,0
user_1134,2024-02-08 12:26:00,730.43,Кредит,карта,0
user_270,2023-11-21 11:44:00,859.89,Вклад,криптовалюта,0
user_212,2023-09-11 10:39:00,1189.51,Кредит,Apple Pay,0
user_1549,2023-03-14 15:18:00,4946.74,Инвестиции,Google Pay,0
user_1670,2023-01-11 17:40:00,993.12,Кредит,Apple Pay,0
user_627,2023-05-05 09:52:00,2195.37,Кредит,банковский перевод,0
user_276,2023-07-09 19:24:00,4203.87,Инвестиции,карта,0
user_923,2023-12-04 19:40:00,4141.13,Кредит,карта,0
user_348,2024-01-28 09:46:00,1629.87,Кредит,карта,0
user_1754,2023-11-23 18:38:00,1663.53,Инвестиции,Apple Pay,0
user_138,2023-04-10 16:42:00,36425.22,Кредит,карта,1
user_1008,2024-03-28 17:50:00,23900.72,Дебетовая карта,Google Pay,0
user_763,2023-12-21 10:47:00,78720.88,Дебетовая карта,карта,0
user_934,2023-11-18 10:11:00,4863.43,Кредит,карта,0
user_1516,2023-04-27 16:47:00,807.19,Кредит,карта,0
user_524,2024-02-05 10:58:00,11766.28,Кредит,банковский перевод,0
user_1821,2023-02-26 16:58:00,646.37,Дебетовая карта,Google Pay,0
user_1957,2023-07-09 20:37:00,909.62,Ипотека,карта,1
user_869,2023-06-03 19:00:00,1492.7,Страхование,Apple Pay,0
user_772,2023-12-14 13:42:00,542.99,Страхование,карта,0
user_471,2023-01-12 19:08:00,802.99,Вклад,криптовалюта,0
user_1628,2023-10-03 11:55:00,2033.22,Страхование,карта,0
user_1452,2024-01-17 19:22:00,35675.92,Дебетовая карта,карта,0
user_900,2023-03-24 09:12:00,2952.0,Ипотека,карта,0
user_1377,2023-10-17 13:04:00,4760.82,Вклад,криптовалюта,0
user_736,2024-03-30 19:26:00,720.53,Вклад,криптовалюта,0
user_1364,2023-04-22 14:14:00,1609.88,Кредит,карта,0
user_1641,2023-02-03 13:09:00,3103.09,Страхование,Apple Pay,0
user_887,2023-02-18 20:01:00,3039.27,Дебетовая карта,Apple Pay,0
user_1333,2024-01-13 19:25:00,4871.24,Страхование,карта,0
user_1131,2024-01-28 15:54:00,725.83,Инвестиции,карта,0
user_145,2024-01-13 17:34:00,4266.16,Кредит,карта,0
user_124,2023-01-06 12:58:00,3292.05,Дебетовая карта,Google Pay,0
user_527,2024-02-24 17:29:00,4696.16,Ипотека,криптовалюта,0
user_501,2023-07-08 14:43:00,2922.9,Кредит,карта,0
user_380,2023-05-02 15:37:00,1828.89,Страхование,карта,0
user_1854,2023-11-02 10:49:00,959.43,Дебетовая карта,карта,0
user_1212,2023-07-17 20:26:00,5904.97,Дебетовая карта,карта,1
user_84,2023-12-29 10:53:00,1180.17,Ипотека,карта,0
user_1807,2023-01-13 15:44:00,2252.32,Вклад,карта,0
user_604,2023-06-03 20:40:00,1956.96,Дебетовая карта,карта,0
user_1977,2024-02-15 15:42:00,7269.09,Вклад,карта,0
user_454,2023-01-26 09:34:00,85243.1,Кредит,Google Pay,0
user_169,2023-06-19 14:36:00,839.87,Кредит,карта,0
user_261,2023-06-18 20:43:00,977.36,Вклад,криптовалюта,0
user_773,2023-10-02 19:01:00,3452.35,Инвестиции,Google Pay,0
user_1849,2023-03-31 18:47:00,1648.54,Вклад,Apple Pay,0
user_1105,2023-09-23 11:17:00,926.74,Дебетовая карта,Google Pay,0
user_252,2023-09-20 10:50:00,1524.43,Кредит,карта,0
user_636,2023-05-31 19:32:00,1315.56,Кредит,Apple Pay,0
user_979,2023-05-21 09:49:00,3368.47,Кредит,криптовалюта,0
user_1089,2023-10-29 19:13:00,3622.13,Ипотека,Apple Pay,0
user_1680,2023-03-20 11:23:00,6062.93,Дебетовая карта,карта,0
user_92,2023-06-21 18:57:00,1719.49,Инвестиции,Apple Pay,0
user_8,2023-01-07 15:37:00,2370.49,Кредит,карта,0
user_1442,2023-04-19 13:43:00,3766.65,Дебетовая карта,карта,0
user_218,2023-08-24 09:25:00,35488.84,Кредит,карта,0
user_1367,2023-05-29 11:06:00,1456.42,Ипотека,карта,0
user_684,2023-06-08 19:51:00,4908.16,Кредит,Google Pay,0
user_777,2023-03-13 16:44:00,2425.14,Кредит,Apple Pay,0
user_296,2023-08-06 09:42:00,3196.21,Кредит,криптовалюта,0
user_1548,2023-03-17 11:17:00,843.74,Кредит,Apple Pay,0
user_366,2023-02-07 20:32:00,5503.78,Дебетовая карта,Google Pay,0
user_17,2024-01-06 09:11:00,594.46,Ипотека,карта,0
user_1183,2023-03-09 09:43:00,2558.13,Ипотека,карта,0
user_304,2023-03-17 19:44:00,2637.28,Вклад,карта,1
user_342,2023-05-10 12:22:00,2430.69,Инвестиции,карта,0
user_437,2023-09-03 17:26:00,4685.5,Дебетовая карта,Google Pay,0
user_1278,2024-01-02 18:15:00,3950.28,Инвестиции,карта,0
user_1505,2023-06-30 18:43:00,2421.22,Кредит,криптовалюта,0
user_1832,2024-03-18 10:05:00,1347.28,Дебетовая карта,карта,0
user_1965,2023-08-18 11:44:00,830.86,Кредит,криптовалюта,0
user_459,2023-11-27 14:02:00,28632.83,Ипотека,Google Pay,0
user_431,2023-06-09 12:23:00,2318.45,Дебетовая карта,Google Pay,0
user_425,2024-01-20 17:40:00,687.63,Кредит,карта,0
user_375,2023-01-07 16:31:00,5529.89,Кредит,карта,0
user_23,2023-10-06 13:30:00,1937.58,Дебетовая карта,Google Pay,0
user_1176,2023-06-02 18:24:00,4094.11,Дебетовая карта,банковский перевод,1
user_30,2024-01-29 20:47:00,9726.97,Вклад,карта,0
user_78,2023-08-28 14:31:00,3096.77,Инвестиции,Apple Pay,0
user_794,2023-12-21 19:45:00,1711.1,Страхование,карта,0
user_1621,2023-11-22 14:15:00,1251.92,Дебетовая карта,карта,0
user_979,2023-06-02 20:24:00,3711.32,Дебетовая карта,Apple Pay,0
user_796,2023-08-08 14:21:00,3948.25,Ипотека,карта,0
user_366,2023-03-08 11:13:00,1109.25,Дебетовая карта,карта,0
user_1361,2023-04-01 10:56:00,728.46,Дебетовая карта,карта,0
user_646,2023-02-02 10:33:00,3450.73,Вклад,карта,0
user_1993,2024-02-23 17:07:00,1388.89,Вклад,карта,0
user_281,2023-10-07 16:43:00,2095.2,Ипотека,карта,0
user_1571,2023-05-13 13:57:00,36204.86,Дебетовая карта,карта,0
user_1363,2023-12-30 12:44:00,3616.6,Дебетовая карта,карта,0
user_732,2024-01-27 17:37:00,5411.15,Вклад,карта,0
user_786,2023-12-15 15:13:00,9997.11,Страхование,карта,0
user_1924,2023-08-10 15:45:00,3100.29,Кредит,карта,0
user_1469,2023-12-19 10:05:00,1491.52,Ипотека,карта,0
user_87,2023-03-14 11:16:00,12040.92,Кредит,карта,0
user_1101,2023-08-12 17:24:00,959.69,Кредит,карта,0
user_1481,2023-07-25 19:45:00,65047.95,Вклад,карта,0
user_755,2023-12-08 18:02:00,3087.76,Кредит,Apple Pay,0
user_1382,2023-11-30 14:37:00,2287.6,Кредит,карта,0
user_1253,2023-12-13 09:40:00,15914.21,Ипотека,карта,0
user_657,2024-02-06 15:39:00,67423.55,Вклад,Google Pay,0
user_15,2023-02-08 18:54:00,628.02,Ипотека,карта,0
user_71,2023-06-10 13:31:00,1804.63,Кредит,карта,0
user_1381,2023-03-08 10:05:00,5930.14,Кредит,Apple Pay,0
user_1551,2023-03-14 18:37:00,1337.92,Кредит,карта,1
user_743,2023-10-06 09:15:00,6162.77,Кредит,Apple Pay,0
user_952,2024-03-01 15:04:00,2662.47,Дебетовая карта,Apple Pay,0
user_1028,2024-03-06 15:29:00,1586.87,Ипотека,криптовалюта,1
user_1767,2023-09-29 13:41:00,1970.54,Дебетовая карта,банковский перевод,0
user_1047,2023-05-21 13:10:00,1287.11,Страхование,карта,0
user_1142,2023-03-31 19:12:00,3133.49,Вклад,криптовалюта,0
user_1117,2023-03-20 14:03:00,1606.6,Кредит,карта,0
user_261,2023-07-06 10:15:00,5275.25,Кредит,карта,0
user_1405,2023-03-25 19:25:00,882.94,Вклад,карта,0
user_1816,2023-01-01 19:59:00,3428.5,Кредит,карта,0
user_222,2023-03-03 10:08:00,2017.91,Дебетовая карта,карта,0
user_143,2023-05-04 14:47:00,1919.65,Вклад,Google Pay,0
user_978,2024-02-16 19:55:00,4359.15,Дебетовая карта,карта,0
user_1530,2023-01-25 20:39:00,882.58,Дебетовая карта,Apple Pay,0
user_167,2023-02-27 20:42:00,3448.06,Страхование,банковский перевод,0
user_1487,2023-12-09 16:47:00,4756.3,Дебетовая карта,карта,0
user_469,2023-01-14 15:40:00,2756.71,Дебетовая карта,карта,0
user_367,2024-01-28 17:14:00,1078.01,Кредит,карта,0
user_379,2023-10-26 11:12:00,3012.46,Страхование,карта,0
user_1053,2023-10-09 12:19:00,4106.69,Вклад,карта,0
user_1198,2023-09-09 11:08:00,771.37,Ипотека,карта,0
user_924,2023-07-18 10:44:00,1055.69,Страхование,Apple Pay,0
user_1213,2023-11-14 20:09:00,3264.51,Вклад,Google Pay,0
user_1611,2023-12-07 09:37:00,3066.33,Вклад,карта,0
user_1662,2023-03-26 17:04:00,3406.24,Дебетовая карта,Apple Pay,0
user_1459,2023-01-20 12:21:00,599.09,Дебетовая карта,Google Pay,0
user_1044,2023-12-12 11:47:00,1045.13,Вклад,Apple Pay,0
user_438,2023-08-14 09:57:00,6586.02,Дебетовая карта,карта,0
user_1490,2023-09-17 19:05:00,1370.44,Ипотека,карта,0
user_1347,2023-07-25 11:30:00,1709.28,Вклад,Google Pay,0
user_1779,2023-12-23 19:58:00,3004.18,Кредит,карта,1
user_1425,2023-04-30 12:46:00,3655.99,Кредит,карта,0
user_268,2023-12-20 12:20:00,4878.25,Кредит,карта,0
user_1140,2023-03-30 18:06:00,3611.96,Ипотека,карта,0
user_1442,2023-09-17 13:32:00,2935.6,Дебетовая карта,Apple Pay,0
user_1995,2024-02-25 18:54:00,1702.7,Инвестиции,Apple Pay,0
user_656,2023-11-13 14:58:00,6761.53,Дебетовая карта,карта,0
user_1721,2023-09-13 13:51:00,1283.55,Ипотека,банковский перевод,0
user_557,2024-03-10 14:49:00,8225.22,Дебетовая карта,карта,0
user_754,2023-08-13 14:31:00,1634.48,Инвестиции,карта,0
user_1926,2023-08-16 19:54:00,4857.15,Вклад,Apple Pay,0
user_329,2023-12-27 16:06:00,6590.74,Кредит,карта,0
